"time"," Nmr"," Ntr"," N1"," N2"," N3"," Tmr"," Ttr"," T1"," T2"," T3"," TG"
24.144,14245.3,14245.4,14245.1,14245.1,14245.1,-73.6734,-6.9554,0.642639,0.555448,0.642639,0
24.192,14245.3,14245.6,14245.1,14245.1,14245.1,-73.6624,-6.9304,0.642207,0.55508,0.642207,0
24.24,14245.2,14245.3,14245.3,14245.3,14245.3,-73.6585,-6.91565,0.641972,0.554878,0.641972,0
24.288,14245.2,14245,14245.5,14245.5,14245.5,-73.6667,-6.93064,0.642242,0.555108,0.642242,0
24.336,14245.2,14245.1,14245.5,14245.5,14245.5,-73.6808,-6.95492,0.642688,0.555488,0.642688,0
24.384,14245.2,14245.6,14245.3,14245.3,14245.3,-73.691,-6.95526,0.642769,0.555555,0.642769,0
24.432,14245.2,14245.8,14245.2,14245.2,14245.2,-73.6948,-6.92965,0.642439,0.555272,0.642439,0
24.48,14245.2,14245.5,14245.3,14245.3,14245.3,-73.6984,-6.91031,0.642195,0.555064,0.642195,0
24.528,14245.2,14244.9,14245.4,14245.4,14245.4,-73.7063,-6.92144,0.642409,0.555249,0.642409,0
24.576,14245.2,14244.8,14245.3,14245.3,14245.3,-73.7137,-6.94758,0.642828,0.555612,0.642828,0
24.624,14245.2,14245.2,14245.1,14245.1,14245.1,-73.7117,-6.95413,0.642904,0.555678,0.642904,0
24.672,14245.3,14245.5,14244.9,14244.9,14244.9,-73.6989,-6.93302,0.642514,0.555344,0.642514,0
24.72,14245.3,14245.2,14245,14245,14245,-73.6841,-6.91323,0.642127,0.555011,0.642127,0
24.768,14245.2,14244.7,14245.1,14245.1,14245.1,-73.6761,-6.92237,0.642197,0.555068,0.642197,0
24.816,14245.2,14244.6,14245.2,14245.2,14245.2,-73.6743,-6.94995,0.642571,0.555385,0.642571,0
24.864,14245.2,14245.1,14245.1,14245.1,14245.1,-73.6714,-6.96094,0.642704,0.555498,0.642704,0
24.912,14245.2,14245.6,14245,14245,14245,-73.6651,-6.94171,0.642387,0.555227,0.642387,0
24.96,14245.1,14245.5,14245.1,14245.1,14245.1,-73.662,-6.91786,0.64203,0.554923,0.64203,0
25.008,14245.1,14245,14245.3,14245.3,14245.3,-73.6695,-6.92038,0.64212,0.555002,0.64212,0
25.056,14245.1,14244.9,14245.4,14245.4,14245.4,-73.6851,-6.94491,0.642578,0.555397,0.642578,0
25.104,14245.1,14245.2,14245.3,14245.3,14245.3,-73.6984,-6.95766,0.642855,0.555636,0.642855,0
25.152,14245.1,14245.7,14245.1,14245.1,14245.1,-73.703,-6.94025,0.642645,0.555456,0.642645,0
25.2,14245.1,14245.5,14245.1,14245.1,14245.1,-73.7024,-6.91429,0.642279,0.55514,0.642279,0
25.248,14245.1,14244.9,14245.2,14245.2,14245.2,-73.7042,-6.91308,0.642276,0.555135,0.642276,0
25.296,14245.1,14244.6,14245.2,14245.2,14245.2,-73.7082,-6.93791,0.642654,0.555457,0.642654,0
25.344,14245.1,14244.8,14245,14245,14245,-73.7066,-6.95638,0.6429,0.555668,0.6429,0
25.392,14245.2,14245.3,14244.8,14244.8,14244.8,-73.6947,-6.9451,0.642654,0.555457,0.642654,0
25.44,14245.1,14245.3,14244.8,14244.8,14244.8,-73.6784,-6.92032,0.642185,0.555058,0.642185,0
25.488,14245.1,14244.8,14245,14245,14245,-73.6682,-6.91627,0.642052,0.554946,0.642052,0
25.536,14245.1,14244.5,14245.1,14245.1,14245.1,-73.6676,-6.93968,0.642375,0.555224,0.642375,0
25.584,14245.1,14244.9,14245.1,14245.1,14245.1,-73.6702,-6.96068,0.642688,0.555492,0.642688,0
25.632,14245,14245.4,14245,14245,14245,-73.6696,-6.95198,0.642563,0.555383,0.642563,0
25.68,14245,14245.6,14245,14245,14245,-73.6684,-6.9248,0.642174,0.555047,0.642174,0
25.728,14245,14245.2,14245.2,14245.2,14245.2,-73.6742,-6.91414,0.642069,0.554955,0.642069,0
25.776,14245,14244.8,14245.3,14245.3,14245.3,-73.6888,-6.93274,0.642438,0.555271,0.642438,0
25.824,14245,14244.9,14245.2,14245.2,14245.2,-73.7035,-6.95458,0.642852,0.555627,0.642852,0
25.872,14245,14245.4,14245,14245,14245,-73.7091,-6.94943,0.642821,0.555602,0.642821,0
25.92,14245,14245.5,14244.9,14244.9,14244.9,-73.7056,-6.92304,0.642424,0.555266,0.642424,0
25.968,14245,14245,14245,14245,14245,-73.7012,-6.90972,0.642205,0.555079,0.642205,0
26.016,14245,14244.5,14245.1,14245.1,14245.1,-73.7006,-6.9272,0.642445,0.555285,0.642445,0
26.064,14245.1,14244.5,14245,14245,14245,-73.699,-6.95319,0.642798,0.555585,0.642798,0
26.112,14245.1,14245,14244.8,14244.8,14244.8,-73.6898,-6.95466,0.642751,0.555542,0.642751,0
26.16,14245.1,14245.3,14244.7,14244.7,14244.7,-73.6745,-6.93114,0.642309,0.555161,0.642309,0
26.208,14245,14245,14244.9,14244.9,14244.9,-73.6632,-6.91509,0.642001,0.554896,0.642001,0
26.256,14245,14244.6,14245.1,14245.1,14245.1,-73.6629,-6.92878,0.64219,0.555058,0.64219,0
26.304,14245,14244.6,14245.1,14245.1,14245.1,-73.6698,-6.95474,0.642604,0.555415,0.642604,0
26.352,14244.9,14245.2,14245,14245,14245,-73.6752,-6.95867,0.642698,0.555498,0.642698,0
26.4,14244.9,14245.5,14244.9,14244.9,14244.9,-73.6767,-6.93472,0.642373,0.555222,0.642373,0
26.448,14244.9,14245.3,14245,14245,14245,-73.6806,-6.91331,0.642102,0.554991,0.642102,0
26.496,14244.9,14244.8,14245.2,14245.2,14245.2,-73.692,-6.92125,0.642298,0.555158,0.642298,0
26.544,14244.9,14244.7,14245.2,14245.2,14245.2,-73.7059,-6.94664,0.642758,0.555549,0.642758,0
26.592,14244.9,14245,14245,14245,14245,-73.7122,-6.95485,0.642921,0.555687,0.642921,0
26.64,14245,14245.3,14244.8,14244.8,14244.8,-73.7073,-6.93439,0.642598,0.555409,0.642598,0
26.688,14245,14245.1,14244.8,14244.8,14244.8,-73.6979,-6.91221,0.642218,0.555083,0.642218,0
26.736,14245,14244.5,14244.9,14244.9,14244.9,-73.6922,-6.91816,0.642258,0.555119,0.642258,0
26.784,14245,14244.3,14244.9,14244.9,14244.9,-73.69,-6.94547,0.642624,0.555434,0.642624,0
26.832,14245,14244.7,14244.8,14244.8,14244.8,-73.6843,-6.95952,0.642777,0.555567,0.642777,0
26.88,14245,14245.2,14244.7,14244.7,14244.7,-73.6724,-6.9432,0.642459,0.555296,0.642459,0
26.928,14244.9,14245.1,14244.8,14244.8,14244.8,-73.6615,-6.91923,0.642044,0.554939,0.642044,0
26.976,14244.9,14244.7,14245,14245,14245,-73.6608,-6.91996,0.64205,0.554942,0.64205,0
27.024,14244.9,14244.5,14245.1,14245.1,14245.1,-73.6702,-6.94456,0.642465,0.555295,0.642465,0
27.072,14244.8,14244.9,14245,14245,14245,-73.6808,-6.9601,0.642761,0.555548,0.642761,0
27.12,14244.8,14245.4,14244.9,14244.9,14244.9,-73.6857,-6.94507,0.642588,0.555399,0.642588,0
27.168,14244.8,14245.4,14244.9,14244.9,14244.9,-73.6881,-6.91796,0.642225,0.55509,0.642225,0
27.216,14244.8,14244.9,14245,14245,14245,-73.6948,-6.91311,0.642206,0.555076,0.642206,0
27.264,14244.8,14244.5,14245.1,14245.1,14245.1,-73.7057,-6.9357,0.642602,0.555418,0.642602,0
27.312,14244.9,14244.7,14244.9,14244.9,14244.9,-73.7121,-6.95514,0.642921,0.555693,0.642921,0
27.36,14244.9,14245.1,14244.7,14244.7,14244.7,-73.707,-6.94557,0.64275,0.555546,0.64275,0
27.408,14244.9,14245.1,14244.6,14244.6,14244.6,-73.6945,-6.92001,0.6423,0.555158,0.6423,0
27.456,14244.9,14244.6,14244.8,14244.8,14244.8,-73.6843,-6.91311,0.642128,0.555009,0.642128,0
27.504,14244.9,14244.3,14244.9,14244.9,14244.9,-73.6807,-6.93526,0.642413,0.55525,0.642413,0
27.552,14244.9,14244.5,14244.8,14244.8,14244.8,-73.6785,-6.95865,0.642724,0.555515,0.642724,0
27.6,14244.9,14245,14244.7,14244.7,14244.7,-73.6716,-6.95367,0.642603,0.555413,0.642603,0
27.648,14244.8,14245.2,14244.7,14244.7,14244.7,-73.663,-6.92776,0.642176,0.555049,0.642176,0
27.696,14244.8,14244.9,14244.9,14244.9,14244.9,-73.6619,-6.91539,0.641993,0.554895,0.641993,0
27.744,14244.8,14244.5,14245.1,14245.1,14245.1,-73.6718,-6.93258,0.642307,0.555165,0.642307,0
27.792,14244.8,14244.7,14245,14245,14245,-73.6857,-6.95582,0.642735,0.555533,0.642735,0
27.84,14244.8,14245.2,14244.9,14244.9,14244.9,-73.694,-6.95321,0.642761,0.555554,0.642761,0
27.888,14244.8,14245.4,14244.8,14244.8,14244.8,-73.6956,-6.92683,0.642404,0.555246,0.642404,0
27.936,14244.8,14245,14244.9,14244.9,14244.9,-73.6973,-6.9102,0.642185,0.555056,0.642185,0
27.984,14244.8,14244.4,14245,14245,14245,-73.7034,-6.92435,0.642429,0.555264,0.642429,0
28.032,14244.8,14244.4,14244.9,14244.9,14244.9,-73.7086,-6.95023,0.642829,0.555607,0.642829,0
28.08,14244.8,14244.9,14244.7,14244.7,14244.7,-73.7045,-6.95391,0.64285,0.555627,0.64285,0
28.128,14244.9,14245.1,14244.5,14244.5,14244.5,-73.6911,-6.93131,0.642433,0.555272,0.642433,0
28.176,14244.9,14244.8,14244.6,14244.6,14244.6,-73.6777,-6.91341,0.642083,0.554973,0.642083,0
28.224,14244.8,14244.3,14244.8,14244.8,14244.8,-73.6724,-6.92517,0.642207,0.55508,0.642207,0
28.272,14244.8,14244.3,14244.8,14244.8,14244.8,-73.6729,-6.95237,0.642593,0.555409,0.642593,0
28.32,14244.8,14244.8,14244.7,14244.7,14244.7,-73.6719,-6.96009,0.642693,0.555493,0.642693,0
28.368,14244.8,14245.3,14244.7,14244.7,14244.7,-73.6672,-6.93862,0.642359,0.555204,0.642359,0
28.416,14244.7,14245.1,14244.8,14244.8,14244.8,-73.6659,-6.91616,0.642036,0.554926,0.642036,0
28.464,14244.7,14244.6,14245,14245,14245,-73.6745,-6.92166,0.642177,0.555047,0.642177,0
28.512,14244.7,14244.5,14245,14245,14245,-73.6895,-6.94676,0.642639,0.555445,0.642639,0
28.56,14244.7,14244.9,14244.9,14244.9,14244.9,-73.7005,-6.95703,0.642863,0.55564,0.642863,0
28.608,14244.7,14245.3,14244.7,14244.7,14244.7,-73.7022,-6.93764,0.642603,0.555419,0.642603,0
28.656,14244.8,14245.1,14244.7,14244.7,14244.7,-73.6995,-6.91316,0.64224,0.55511,0.64224,0
28.704,14244.8,14244.5,14244.8,14244.8,14244.8,-73.6998,-6.91534,0.642273,0.555138,0.642273,0
28.752,14244.8,14244.2,14244.8,14244.8,14244.8,-73.7025,-6.94134,0.642658,0.555465,0.642658,0
28.8,14244.8,14244.6,14244.7,14244.7,14244.7,-73.6998,-6.95746,0.642865,0.555639,0.642865,0
28.848,14244.8,14245,14244.5,14244.5,14244.5,-73.6878,-6.94348,0.642581,0.555394,0.642581,0
28.896,14244.8,14244.9,14244.5,14244.5,14244.5,-73.6732,-6.91912,0.642132,0.555008,0.642132,0
28.944,14244.8,14244.5,14244.7,14244.7,14244.7,-73.666,-6.91782,0.64206,0.554947,0.64206,0
28.992,14244.7,14244.2,14244.8,14244.8,14244.8,-73.6683,-6.94233,0.642419,0.555257,0.642419,0
29.04,14244.7,14244.6,14244.8,14244.8,14244.8,-73.6726,-6.96093,0.64271,0.555509,0.64271,0
29.088,14244.7,14245.2,14244.7,14244.7,14244.7,-73.6729,-6.94915,0.642547,0.555371,0.642547,0
29.136,14244.7,14245.2,14244.7,14244.7,14244.7,-73.6724,-6.92202,0.642163,0.555043,0.642163,0
29.184,14244.7,14244.8,14244.9,14244.9,14244.9,-73.6786,-6.91435,0.642103,0.554989,0.642103,0
29.232,14244.7,14244.4,14245,14245,14245,-73.6922,-6.93502,0.642494,0.555322,0.642494,0
29.28,14244.7,14244.6,14244.9,14244.9,14244.9,-73.7045,-6.95547,0.642872,0.555644,0.642872,0
29.328,14244.7,14245.1,14244.7,14244.7,14244.7,-73.7069,-6.94766,0.642781,0.555565,0.642781,0
29.376,14244.7,14245.1,14244.6,14244.6,14244.6,-73.701,-6.92121,0.642367,0.555211,0.642367,0
29.424,14244.7,14244.6,14244.7,14244.7,14244.7,-73.6957,-6.91088,0.642182,0.555054,0.642182,0
29.472,14244.7,14244.2,14244.8,14244.8,14244.8,-73.6948,-6.93072,0.642452,0.555288,0.642452,0
29.52,14244.8,14244.3,14244.7,14244.7,14244.7,-73.6932,-6.95546,0.642786,0.555576,0.642786,0
29.568,14244.8,14244.8,14244.5,14244.5,14244.5,-73.6844,-6.95367,0.642695,0.555499,0.642695,0
29.616,14244.7,14245,14244.5,14244.5,14244.5,-73.6709,-6.92899,0.64225,0.555116,0.64225,0
29.664,14244.7,14244.7,14244.6,14244.6,14244.6,-73.6626,-6.91508,0.641995,0.554894,0.641995,0
29.712,14244.7,14244.3,14244.8,14244.8,14244.8,-73.6652,-6.93102,0.642238,0.555101,0.642238,0
29.76,14244.7,14244.4,14244.8,14244.8,14244.8,-73.6737,-6.956,0.642652,0.555453,0.642652,0
29.808,14244.6,14245,14244.7,14244.7,14244.7,-73.6793,-6.95674,0.642703,0.555498,0.642703,0
29.856,14244.6,14245.3,14244.6,14244.6,14244.6,-73.6804,-6.93144,0.642357,0.555203,0.642357,0
29.904,14244.6,14244.9,14244.7,14244.7,14244.7,-73.6838,-6.91232,0.642113,0.554997,0.642113,0
29.952,14244.6,14244.4,14244.9,14244.9,14244.9,-73.694,-6.92334,0.642342,0.555196,0.642342,0
30,14244.6,14244.4,14244.9,14244.9,14244.9,-73.7056,-6.94883,0.642784,0.555576,0.642784,0
30.048,14244.7,14244.8,14244.6,14244.6,14244.6,-73.7089,-6.95439,0.642887,0.555663,0.642887,0
30.096,14244.7,14245.1,14244.5,14244.5,14244.5,-73.7016,-6.93239,0.642526,0.555352,0.642526,0
30.144,14244.7,14244.8,14244.5,14244.5,14244.5,-73.6916,-6.9121,0.642169,0.555043,0.642169,0
30.192,14244.7,14244.2,14244.7,14244.7,14244.7,-73.6866,-6.92104,0.642258,0.555117,0.642258,0
30.24,14244.7,14244.1,14244.7,14244.7,14244.7,-73.6855,-6.94852,0.642634,0.555439,0.642634,0
30.288,14244.7,14244.6,14244.6,14244.6,14244.6,-73.6808,-6.95953,0.642753,0.555541,0.642753,0
30.336,14244.7,14245,14244.4,14244.5,14244.4,-73.6705,-6.94071,0.642412,0.555252,0.642412,0
30.384,14244.7,14244.9,14244.5,14244.6,14244.5,-73.6623,-6.91771,0.642029,0.554926,0.642029,0
30.432,14244.6,14244.4,14244.8,14244.8,14244.8,-73.6643,-6.92124,0.642092,0.554982,0.642092,0
30.48,14244.6,14244.3,14244.9,14244.9,14244.9,-73.6751,-6.94647,0.642526,0.555353,0.642526,0
30.528,14244.6,14244.7,14244.8,14244.8,14244.8,-73.6852,-6.95945,0.642783,0.555572,0.642783,0
30.576,14244.6,14245.2,14244.6,14244.6,14244.6,-73.6887,-6.94201,0.642566,0.555383,0.642566,0
30.624,14244.6,14245.1,14244.6,14244.6,14244.6,-73.6897,-6.91594,0.642209,0.555076,0.642209,0
30.672,14244.6,14244.5,14244.8,14244.8,14244.8,-73.6951,-6.91447,0.642229,0.555092,0.642229,0
30.72,14244.6,14244.2,14244.8,14244.8,14244.8,-73.704,-6.93866,0.642633,0.55544,0.642633,0
30.768,14244.6,14244.5,14244.6,14244.6,14244.6,-73.7079,-6.95617,0.642906,0.555675,0.642906,0
30.816,14244.7,14244.9,14244.4,14244.4,14244.4,-73.7009,-6.944,0.642683,0.555487,0.642683,0
30.864,14244.7,14244.9,14244.4,14244.4,14244.4,-73.688,-6.9188,0.642234,0.555104,0.642234,0
30.912,14244.7,14244.4,14244.6,14244.6,14244.6,-73.6792,-6.9148,0.642113,0.555,0.642113,0
30.96,14244.7,14244.1,14244.7,14244.7,14244.7,-73.6776,-6.93846,0.642433,0.555272,0.642433,0
31.008,14244.7,14244.4,14244.6,14244.6,14244.6,-73.677,-6.95974,0.642727,0.555521,0.642727,0
31.056,14244.6,14244.9,14244.5,14244.5,14244.5,-73.6716,-6.95149,0.642573,0.555387,0.642573,0
31.104,14244.6,14245,14244.5,14244.5,14244.5,-73.665,-6.92509,0.642155,0.555027,0.642155,0
31.152,14244.6,14244.6,14244.7,14244.7,14244.7,-73.6659,-6.91536,0.642025,0.554917,0.642025,0
31.2,14244.6,14244.3,14244.9,14244.9,14244.9,-73.6769,-6.93461,0.642375,0.555219,0.642375,0
31.248,14244.6,14244.5,14244.8,14244.8,14244.8,-73.69,-6.95653,0.642778,0.555567,0.642778,0
31.296,14244.6,14245,14244.6,14244.6,14244.6,-73.6962,-6.95105,0.642746,0.555542,0.642746,0
31.344,14244.6,14245.1,14244.5,14244.5,14244.5,-73.6956,-6.92423,0.642366,0.555218,0.642366,0
31.392,14244.6,14244.7,14244.6,14244.6,14244.6,-73.6958,-6.9105,0.642176,0.555053,0.642176,0
31.44,14244.6,14244.2,14244.7,14244.7,14244.7,-73.7005,-6.9274,0.642448,0.555284,0.642448,0
31.488,14244.6,14244.2,14244.7,14244.7,14244.7,-73.704,-6.95258,0.642827,0.555607,0.642827,0
31.536,14244.6,14244.7,14244.4,14244.4,14244.4,-73.6985,-6.95327,0.642797,0.555579,0.642797,0
31.584,14244.7,14244.9,14244.3,14244.3,14244.3,-73.6851,-6.92942,0.642364,0.555208,0.642364,0
31.632,14244.6,14244.6,14244.5,14244.5,14244.5,-73.6735,-6.91362,0.642056,0.554945,0.642056,0
31.68,14244.6,14244.1,14244.6,14244.6,14244.6,-73.6707,-6.92786,0.642234,0.5551,0.642234,0
31.728,14244.6,14244.2,14244.7,14244.7,14244.7,-73.6734,-6.95435,0.642624,0.555436,0.642624,0
31.776,14244.6,14244.7,14244.6,14244.6,14244.6,-73.6736,-6.95876,0.642686,0.555491,0.642686,0
31.824,14244.6,14245.1,14244.5,14244.5,14244.5,-73.6701,-6.93542,0.642334,0.555188,0.642334,0
31.872,14244.6,14244.9,14244.6,14244.6,14244.6,-73.67,-6.91475,0.642045,0.554939,0.642045,0
31.92,14244.5,14244.4,14244.8,14244.8,14244.8,-73.6792,-6.92321,0.642233,0.555097,0.642233,0
31.968,14244.5,14244.3,14244.8,14244.8,14244.8,-73.6932,-6.94857,0.642692,0.555489,0.642692,0
32.016,14244.5,14244.7,14244.6,14244.6,14244.6,-73.7017,-6.95623,0.642862,0.555634,0.642862,0
32.064,14244.6,14245.1,14244.5,14244.5,14244.5,-73.7007,-6.93508,0.642558,0.555376,0.642558,0
32.112,14244.6,14244.8,14244.5,14244.5,14244.5,-73.6963,-6.91234,0.642207,0.555077,0.642207,0
32.16,14244.6,14244.3,14244.6,14244.6,14244.6,-73.6958,-6.91781,0.642278,0.555141,0.642278,0
32.208,14244.6,14244.1,14244.6,14244.6,14244.6,-73.6978,-6.94455,0.642667,0.555475,0.642667,0
32.256,14244.6,14244.4,14244.5,14244.5,14244.5,-73.6944,-6.95803,0.642831,0.555615,0.642831,0
32.304,14244.6,14244.9,14244.3,14244.3,14244.3,-73.6828,-6.9415,0.642514,0.555341,0.642514,0
32.352,14244.6,14244.8,14244.4,14244.4,14244.4,-73.6701,-6.91791,0.642091,0.554976,0.642091,0
32.4,14244.6,14244.3,14244.6,14244.6,14244.6,-73.6658,-6.91939,0.64208,0.554964,0.64208,0
32.448,14244.6,14244.1,14244.7,14244.7,14244.7,-73.6704,-6.94472,0.642469,0.555297,0.642469,0
32.496,14244.5,14244.5,14244.6,14244.6,14244.6,-73.6758,-6.96076,0.642734,0.555524,0.642734,0
32.544,14244.5,14245,14244.5,14244.5,14244.5,-73.6765,-6.94615,0.642533,0.555355,0.642533,0
32.592,14244.5,14245,14244.5,14244.5,14244.5,-73.6761,-6.91949,0.642156,0.555035,0.642156,0
32.64,14244.5,14244.5,14244.7,14244.7,14244.7,-73.6823,-6.91497,0.642138,0.555021,0.642138,0
32.688,14244.5,14244.2,14244.8,14244.8,14244.8,-73.6948,-6.93742,0.642545,0.55537,0.642545,0
32.736,14244.5,14244.5,14244.7,14244.7,14244.7,-73.7045,-6.9562,0.64288,0.555657,0.64288,0
32.784,14244.6,14244.9,14244.5,14244.5,14244.5,-73.7041,-6.94577,0.642732,0.555527,0.642732,0
32.832,14244.6,14244.9,14244.4,14244.4,14244.4,-73.6966,-6.91954,0.64231,0.555163,0.64231,0
32.88,14244.6,14244.4,14244.5,14244.5,14244.5,-73.6908,-6.91226,0.642166,0.555038,0.642166,0
32.928,14244.6,14244,14244.6,14244.6,14244.6,-73.6903,-6.93411,0.642468,0.555297,0.642468,0
32.976,14244.6,14244.2,14244.5,14244.5,14244.5,-73.6889,-6.95722,0.642781,0.555567,0.642781,0
33.024,14244.6,14244.7,14244.4,14244.4,14244.4,-73.6808,-6.95219,0.642649,0.555456,0.642649,0
33.072,14244.6,14244.9,14244.3,14244.3,14244.3,-73.6691,-6.92672,0.642205,0.555078,0.642205,0
33.12,14244.6,14244.5,14244.5,14244.5,14244.5,-73.6635,-6.9152,0.642002,0.554904,0.642002,0
33.168,14244.5,14244.2,14244.7,14244.7,14244.7,-73.6685,-6.93324,0.642292,0.555152,0.642292,0
33.216,14244.5,14244.3,14244.7,14244.7,14244.7,-73.678,-6.95698,0.642695,0.555495,0.642695,0
33.264,14244.5,14244.9,14244.6,14244.6,14244.6,-73.6831,-6.95458,0.642701,0.555497,0.642701,0
33.312,14244.5,14245.1,14244.5,14244.5,14244.5,-73.6834,-6.92833,0.642336,0.555184,0.642336,0
33.36,14244.5,14244.7,14244.6,14244.6,14244.6,-73.6861,-6.91178,0.642125,0.555003,0.642125,0
33.408,14244.5,14244.2,14244.7,14244.7,14244.7,-73.6951,-6.92571,0.642386,0.555228,0.642386,0
33.456,14244.5,14244.2,14244.7,14244.7,14244.7,-73.7045,-6.9509,0.642807,0.555592,0.642807,0
33.504,14244.5,14244.7,14244.5,14244.5,14244.5,-73.7053,-6.95367,0.64285,0.555631,0.64285,0
33.552,14244.6,14244.9,14244.3,14244.3,14244.3,-73.6964,-6.93035,0.642458,0.555296,0.642458,0
33.6,14244.6,14244.6,14244.4,14244.4,14244.4,-73.6864,-6.91216,0.642129,0.555014,0.642129,0
33.648,14244.6,14244.1,14244.5,14244.5,14244.5,-73.6826,-6.92392,0.642266,0.555129,0.642266,0
33.696,14244.6,14244,14244.6,14244.6,14244.6,-73.6826,-6.95115,0.642649,0.555454,0.642649,0
33.744,14244.6,14244.5,14244.4,14244.4,14244.4,-73.6789,-6.959,0.642732,0.555523,0.642732,0
33.792,14244.5,14244.9,14244.3,14244.3,14244.3,-73.6702,-6.93797,0.642373,0.555214,0.642373,0
33.84,14244.5,14244.7,14244.5,14244.5,14244.5,-73.6642,-6.91633,0.642026,0.554918,0.642026,0
33.888,14244.5,14244.3,14244.7,14244.7,14244.7,-73.6683,-6.9227,0.642144,0.555022,0.642144,0
33.936,14244.5,14244.2,14244.7,14244.7,14244.7,-73.6798,-6.94828,0.642587,0.555404,0.642587,0
33.984,14244.5,14244.6,14244.6,14244.6,14244.6,-73.689,-6.95858,0.642798,0.555587,0.642798,0
34.032,14244.5,14245,14244.5,14244.5,14244.5,-73.6909,-6.939,0.642538,0.555364,0.642538,0
34.08,14244.5,14244.9,14244.5,14244.5,14244.5,-73.6904,-6.91432,0.64219,0.555065,0.64219,0
34.128,14244.5,14244.3,14244.6,14244.6,14244.6,-73.6946,-6.91621,0.642249,0.555112,0.642249,0
34.176,14244.5,14244.1,14244.7,14244.7,14244.7,-73.702,-6.94159,0.642659,0.555462,0.642659,0
34.224,14244.5,14244.4,14244.5,14244.5,14244.5,-73.7038,-6.95686,0.642887,0.555656,0.642887,0
34.272,14244.6,14244.8,14244.3,14244.3,14244.3,-73.6954,-6.94218,0.642619,0.555427,0.642619,0
34.32,14244.6,14244.7,14244.3,14244.3,14244.3,-73.6829,-6.91763,0.642182,0.555054,0.642182,0
34.368,14244.6,14244.2,14244.5,14244.5,14244.5,-73.6758,-6.91656,0.642113,0.554998,0.642113,0
34.416,14244.5,14244,14244.6,14244.6,14244.6,-73.6762,-6.94141,0.642463,0.555299,0.642463,0
34.464,14244.5,14244.3,14244.5,14244.5,14244.5,-73.6769,-6.96033,0.642733,0.555531,0.642733,0
34.512,14244.5,14244.9,14244.4,14244.4,14244.4,-73.6727,-6.94898,0.642543,0.555367,0.642543,0
34.56,14244.5,14244.9,14244.4,14244.4,14244.4,-73.6676,-6.92253,0.642136,0.555016,0.642136,0
34.608,14244.5,14244.5,14244.6,14244.6,14244.6,-73.6701,-6.91563,0.642059,0.554947,0.642059,0
34.656,14244.5,14244.2,14244.7,14244.7,14244.7,-73.6815,-6.93673,0.642439,0.555272,0.642439,0
34.704,14244.5,14244.4,14244.7,14244.7,14244.7,-73.6933,-6.95707,0.642812,0.555591,0.642812,0
34.752,14244.5,14244.9,14244.5,14244.5,14244.5,-73.6973,-6.9488,0.642725,0.555519,0.642725,0
34.8,14244.5,14245,14244.4,14244.4,14244.4,-73.6948,-6.9219,0.642329,0.555182,0.642329,0
34.848,14244.5,14244.5,14244.5,14244.5,14244.5,-73.6938,-6.91119,0.642171,0.555049,0.642171,0
34.896,14244.5,14244,14244.6,14244.6,14244.6,-73.6975,-6.93053,0.642469,0.555305,0.642469,0
34.944,14244.5,14244.2,14244.5,14244.5,14244.5,-73.6998,-6.9546,0.642823,0.555608,0.642823,0
34.992,14244.5,14244.6,14244.3,14244.3,14244.3,-73.6934,-6.95223,0.642743,0.555537,0.642743,0
35.04,14244.5,14244.8,14244.3,14244.3,14244.3,-73.6806,-6.92743,0.642302,0.555156,0.642302,0
35.088,14244.5,14244.5,14244.4,14244.4,14244.4,-73.671,-6.91392,0.642042,0.554932,0.642042,0
35.136,14244.5,14244,14244.6,14244.6,14244.6,-73.6706,-6.93046,0.642271,0.555127,0.642271,0
35.184,14244.5,14244.2,14244.6,14244.6,14244.6,-73.675,-6.95593,0.642659,0.555461,0.642659,0
35.232,14244.5,14244.7,14244.5,14244.5,14244.5,-73.676,-6.95706,0.642682,0.555483,0.642682,0
35.28,14244.5,14245,14244.4,14244.4,14244.4,-73.6731,-6.93225,0.642312,0.555169,0.642312,0
35.328,14244.5,14244.7,14244.5,14244.5,14244.5,-73.6738,-6.9137,0.642058,0.554952,0.642058,0
35.376,14244.4,14244.2,14244.7,14244.7,14244.7,-73.6832,-6.92505,0.642286,0.555148,0.642286,0
35.424,14244.4,14244.2,14244.7,14244.7,14244.7,-73.6958,-6.95034,0.642734,0.55553,0.642734,0
35.472,14244.5,14244.7,14244.5,14244.5,14244.5,-73.7018,-6.95526,0.642849,0.555626,0.642849,0
35.52,14244.5,14245,14244.4,14244.4,14244.4,-73.6985,-6.9326,0.642508,0.555332,0.642508,0
35.568,14244.5,14244.7,14244.4,14244.4,14244.4,-73.693,-6.91186,0.642177,0.555047,0.642177,0
35.616,14244.5,14244.1,14244.5,14244.5,14244.5,-73.6921,-6.92044,0.64229,0.555145,0.64229,0
35.664,14244.5,14244,14244.5,14244.5,14244.5,-73.6939,-6.94749,0.642681,0.555482,0.642681,0
35.712,14244.5,14244.4,14244.4,14244.4,14244.4,-73.6903,-6.95811,0.642802,0.555588,0.642802,0
35.76,14244.5,14244.8,14244.3,14244.3,14244.3,-73.6793,-6.93925,0.642456,0.555293,0.642456,0
35.808,14244.5,14244.7,14244.3,14244.3,14244.3,-73.6686,-6.91675,0.642061,0.554955,0.642061,0
