ALT      VKNOT       OATF   GVW   CLP      HPTOT_T      HPMR_T     HPTR_T
  10000.0      0.0    120.0  46000.0     20.0  -1485.2   -650.5  -1308.0
  10000.0      0.0    120.0  46000.0     30.0    541.4    880.7   -844.2
  10000.0      0.0    120.0  46000.0     40.0   2568.1   2411.9   -380.5
  10000.0      0.0    120.0  46000.0     50.0   4594.7   3943.1     83.2
  10000.0      0.0    120.0  46000.0     60.0   6621.3   5474.3    547.0
  10000.0      0.0    120.0  46000.0     70.0   8578.2   7053.4    895.0
  10000.0      0.0    120.0  46000.0     80.0  10619.6   8776.5   1183.5
  10000.0      0.0    120.0  46000.0     90.0  12857.2  10670.7   1472.9
  10000.0      0.0    120.0  46000.0    100.0  15504.2  12784.5   1983.9
  10000.0      0.0    120.0  65500.0      0.0 -10229.3  -7214.8  -3434.7
  10000.0      0.0    120.0  65500.0     10.0  -7565.8  -5170.2  -2847.9
  10000.0      0.0    120.0  65500.0     20.0  -4902.3  -3125.6  -2261.2
  10000.0      0.0    120.0  65500.0     30.0  -2238.9  -1081.0  -1674.4
  10000.0      0.0    120.0  65500.0     40.0    424.6    963.7  -1087.6
  10000.0      0.0    120.0  65500.0     50.0   3088.0   3008.3   -500.9
  10000.0      0.0    120.0  65500.0     60.0   5751.5   5052.9     85.9
  10000.0      0.0    120.0  65500.0     70.0   8414.9   7097.5    672.7
  10000.0      0.0    120.0  65500.0     80.0  11123.8   9201.3   1241.6
  10000.0      0.0    120.0  65500.0     90.0  13849.5  11394.6   1749.9
  10000.0      0.0    120.0  65500.0    100.0  16832.8  13731.3   2342.2
  10000.0      0.0    120.0  85000.0      0.0 -11279.6 -10095.6  -1800.9
  10000.0      0.0    120.0  85000.0     10.0  -8534.3  -7704.0  -1457.5
  10000.0      0.0    120.0  85000.0     20.0  -5789.0  -5312.4  -1114.0
  10000.0      0.0    120.0  85000.0     30.0  -3043.7  -2920.8   -770.5
  10000.0      0.0    120.0  85000.0     40.0   -298.5   -529.2   -427.1
  10000.0      0.0    120.0  85000.0     50.0   2446.8   1862.4    -83.6
  10000.0      0.0    120.0  85000.0     60.0   5192.1   4254.0    259.8
  10000.0      0.0    120.0  85000.0     70.0   7937.3   6645.6    603.3
  10000.0      0.0    120.0  85000.0     80.0  10682.6   9037.2    946.8
  10000.0      0.0    120.0  85000.0     90.0  13427.9  11428.8   1290.2
  10000.0      0.0    120.0  85000.0    100.0  16173.2  13820.4   1633.7
  10000.0     85.0    -60.0  46000.0      0.0  -1318.9  -1819.0    -35.3
  10000.0     85.0    -60.0  46000.0     10.0    369.6   -244.5     66.1
  10000.0     85.0    -60.0  46000.0     20.0   2058.2   1330.1    167.4
  10000.0     85.0    -60.0  46000.0     30.0   3746.7   2904.7    268.8
  10000.0     85.0    -60.0  46000.0     40.0   5435.2   4479.3    370.2
  10000.0     85.0    -60.0  46000.0     50.0   7123.8   6053.9    471.5
  10000.0     85.0    -60.0  46000.0     60.0   9077.7   7732.1    714.4
  10000.0     85.0    -60.0  46000.0     70.0  11400.5   9670.4   1072.0
  10000.0     85.0    -60.0  46000.0     80.0  14259.9  11973.6   1564.8
  10000.0     85.0    -60.0  46000.0     90.0  17763.6  14659.9   2333.3
  10000.0     85.0    -60.0  46000.0    100.0  21267.3  17346.1   3101.9
  10000.0     85.0    -60.0  65500.0      0.0   -842.8  -1590.3    305.0
  10000.0     85.0    -60.0  65500.0     10.0    422.1   -286.1    216.3
  10000.0     85.0    -60.0  65500.0     20.0   1686.9   1018.1    127.7
  10000.0     85.0    -60.0  65500.0     30.0   2951.8   2322.3     39.1
  10000.0     85.0    -60.0  65500.0     40.0   4216.6   3626.5    -49.6
  10000.0     85.0    -60.0  65500.0     50.0   5481.5   4930.7   -138.2
  10000.0     85.0    -60.0  65500.0     60.0   6746.3   6234.9   -226.9
  10000.0     85.0    -60.0  65500.0     70.0   8007.1   7534.9   -317.4
  10000.0     85.0    -60.0  65500.0     80.0   9261.6   8829.9   -411.0
  10000.0     85.0    -60.0  65500.0     90.0  10516.1  10124.9   -504.5
  10000.0     85.0    -60.0  65500.0    100.0  11770.5  11420.0   -598.1
  10000.0     85.0    -60.0  85000.0      0.0  -3183.6  -4175.5    437.6
  10000.0     85.0    -60.0  85000.0     10.0  -1494.9  -2292.5    275.9
  10000.0     85.0    -60.0  85000.0     20.0    193.7   -409.5    114.1
  10000.0     85.0    -60.0  85000.0     30.0   1882.4   1473.4    -47.6
  10000.0     85.0    -60.0  85000.0     40.0   3571.1   3356.4   -209.3
  10000.0     85.0    -60.0  85000.0     50.0   5259.8   5239.3   -371.0
  10000.0     85.0    -60.0  85000.0     60.0   6948.5   7122.3   -532.8
  10000.0     85.0    -60.0  85000.0     70.0   8618.6   8986.2   -703.2
  10000.0     85.0    -60.0  85000.0     80.0  10260.1  10827.6   -887.3
  10000.0     85.0    -60.0  85000.0     90.0  11901.6  12668.9  -1071.4
  10000.0     85.0    -60.0  85000.0    100.0  13543.1  14510.2  -1255.4
  10000.0     85.0    -30.0  46000.0      0.0  -1169.3  -1734.0     41.3
  10000.0     85.0    -30.0  46000.0     10.0    305.3   -338.1    104.9
  10000.0     85.0    -30.0  46000.0     20.0   1779.9   1057.8    168.6
  10000.0     85.0    -30.0  46000.0     30.0   3254.5   2453.8    232.2
  10000.0     85.0    -30.0  46000.0     40.0   4729.1   3849.7    295.9
  10000.0     85.0    -30.0  46000.0     50.0   6203.7   5245.6    359.5
  10000.0     85.0    -30.0  46000.0     60.0   7876.7   6719.0    529.0
  10000.0     85.0    -30.0  46000.0     70.0   9825.7   8386.9    784.3
  10000.0     85.0    -30.0  46000.0     80.0  12176.0  10327.8   1140.7
  10000.0     85.0    -30.0  46000.0     90.0  15008.1  12555.1   1703.3
  10000.0     85.0    -30.0  46000.0    100.0  17840.3  14782.4   2265.9
  10000.0     85.0    -30.0  65500.0      0.0  -2649.1  -3576.3    492.4
  10000.0     85.0    -30.0  65500.0     10.0  -1425.4  -2295.7    397.0
  10000.0     85.0    -30.0  65500.0     20.0   -201.7  -1015.1    301.7
  10000.0     85.0    -30.0  65500.0     30.0   1022.0    265.6    206.3
  10000.0     85.0    -30.0  65500.0     40.0   2245.7   1546.2    111.0
  10000.0     85.0    -30.0  65500.0     50.0   3469.4   2826.8     15.6
  10000.0     85.0    -30.0  65500.0     60.0   4693.1   4107.5    -79.7
  10000.0     85.0    -30.0  65500.0     70.0   5918.9   5390.2   -174.1
  10000.0     85.0    -30.0  65500.0     80.0   7147.8   6675.4   -267.0
  10000.0     85.0    -30.0  65500.0     90.0   8376.7   7960.6   -359.9
  10000.0     85.0    -30.0  65500.0    100.0   9605.5   9245.8   -452.8
  10000.0     85.0    -30.0  85000.0      0.0  -5769.0  -7066.9    867.2
  10000.0     85.0    -30.0  85000.0     10.0  -4088.4  -5191.4    680.8
  10000.0     85.0    -30.0  85000.0     20.0  -2407.8  -3316.0    494.3
  10000.0     85.0    -30.0  85000.0     30.0   -727.2  -1440.5    307.9
  10000.0     85.0    -30.0  85000.0     40.0    953.4    434.9    121.5
  10000.0     85.0    -30.0  85000.0     50.0   2634.0   2310.3    -64.9
  10000.0     85.0    -30.0  85000.0     60.0   4314.6   4185.8   -251.3
  10000.0     85.0    -30.0  85000.0     70.0   6004.5   6070.8   -433.4
  10000.0     85.0    -30.0  85000.0     80.0   7708.7   7967.0   -608.6
  10000.0     85.0    -30.0  85000.0     90.0   9412.9   9863.3   -783.9
  10000.0     85.0    -30.0  85000.0    100.0  11117.1  11759.5   -959.1
  10000.0     85.0      0.0  46000.0      0.0  -1019.7  -1648.9    117.9
  10000.0     85.0      0.0  46000.0     10.0    240.9   -431.7    143.8
  10000.0     85.0      0.0  46000.0     20.0   1501.6    785.6    169.8
  10000.0     85.0      0.0  46000.0     30.0   2762.2   2002.8    195.7
  10000.0     85.0      0.0  46000.0     40.0   4022.9   3220.0    221.6
  10000.0     85.0      0.0  46000.0     50.0   5283.5   4437.3    247.5
  10000.0     85.0      0.0  46000.0     60.0   6675.8   5705.9    343.6
  10000.0     85.0      0.0  46000.0     70.0   8250.9   7103.5    496.6
  10000.0     85.0      0.0  46000.0     80.0  10092.1   8682.0    716.6
  10000.0     85.0      0.0  46000.0     90.0  12252.7  10450.4   1073.3
  10000.0     85.0      0.0  46000.0    100.0  14413.3  12218.8   1430.0
  10000.0     85.0      0.0  65500.0      0.0  -4455.5  -5562.4    679.7
  10000.0     85.0      0.0  65500.0     10.0  -3272.9  -4305.3    577.7
  10000.0     85.0      0.0  65500.0     20.0  -2090.3  -3048.2    475.6
  10000.0     85.0      0.0  65500.0     30.0   -907.8  -1791.2    373.5
  10000.0     85.0      0.0  65500.0     40.0    274.8   -534.1    271.5
  10000.0     85.0      0.0  65500.0     50.0   1457.3    723.0    169.4
  10000.0     85.0      0.0  65500.0     60.0   2639.9   1980.1     67.4
  10000.0     85.0      0.0  65500.0     70.0   3830.6   3245.6    -30.9
  10000.0     85.0      0.0  65500.0     80.0   5033.9   4521.0   -123.1
  10000.0     85.0      0.0  65500.0     90.0   6237.2   5796.3   -215.3
  10000.0     85.0      0.0  65500.0    100.0   7440.6   7071.7   -307.5
  10000.0     85.0      0.0  85000.0      0.0  -8354.4  -9958.3   1296.7
  10000.0     85.0      0.0  85000.0     10.0  -6681.9  -8090.4   1085.6
  10000.0     85.0      0.0  85000.0     20.0  -5009.3  -6222.4    874.5
  10000.0     85.0      0.0  85000.0     30.0  -3336.8  -4354.5    663.4
  10000.0     85.0      0.0  85000.0     40.0  -1664.3  -2486.6    452.3
  10000.0     85.0      0.0  85000.0     50.0      8.3   -618.6    241.2
  10000.0     85.0      0.0  85000.0     60.0   1680.8   1249.3     30.2
  10000.0     85.0      0.0  85000.0     70.0   3390.4   3155.3   -163.5
  10000.0     85.0      0.0  85000.0     80.0   5157.3   5106.5   -329.9
  10000.0     85.0      0.0  85000.0     90.0   6924.2   7057.6   -496.4
  10000.0     85.0      0.0  85000.0    100.0   8691.1   9008.8   -662.8
  10000.0     85.0     30.0  46000.0      0.0   -870.1  -1563.9    194.5
  10000.0     85.0     30.0  46000.0     10.0    176.6   -525.3    182.7
  10000.0     85.0     30.0  46000.0     20.0   1223.3    513.3    170.9
  10000.0     85.0     30.0  46000.0     30.0   2270.0   1551.9    159.1
  10000.0     85.0     30.0  46000.0     40.0   3316.7   2590.4    147.3
  10000.0     85.0     30.0  46000.0     50.0   4363.4   3629.0    135.5
  10000.0     85.0     30.0  46000.0     60.0   5474.8   4692.8    158.3
  10000.0     85.0     30.0  46000.0     70.0   6676.1   5820.0    208.9
  10000.0     85.0     30.0  46000.0     80.0   8008.1   7036.2    292.5
  10000.0     85.0     30.0  46000.0     90.0   9497.2   8345.6    443.3
  10000.0     85.0     30.0  46000.0    100.0  10986.3   9655.1    594.1
  10000.0     85.0     30.0  65500.0      0.0  -6261.8  -7548.5    867.1
  10000.0     85.0     30.0  65500.0     10.0  -5120.4  -6314.9    758.3
  10000.0     85.0     30.0  65500.0     20.0  -3979.0  -5081.4    649.6
  10000.0     85.0     30.0  65500.0     30.0  -2837.6  -3847.9    540.8
  10000.0     85.0     30.0  65500.0     40.0  -1696.2  -2614.4    432.0
  10000.0     85.0     30.0  65500.0     50.0   -554.7  -1380.8    323.3
  10000.0     85.0     30.0  65500.0     60.0    586.7   -147.3    214.5
  10000.0     85.0     30.0  65500.0     70.0   1742.4   1100.9    112.4
  10000.0     85.0     30.0  65500.0     80.0   2920.1   2366.5     20.9
  10000.0     85.0     30.0  65500.0     90.0   4097.8   3632.1    -70.7
  10000.0     85.0     30.0  65500.0    100.0   5275.6   4897.6   -162.3
  10000.0     85.0     30.0  85000.0      0.0 -10939.8 -12849.7   1726.3
  10000.0     85.0     30.0  85000.0     10.0  -9275.3 -10989.3   1490.5
  10000.0     85.0     30.0  85000.0     20.0  -7610.9  -9128.9   1254.7
  10000.0     85.0     30.0  85000.0     30.0  -5946.4  -7268.5   1019.0
  10000.0     85.0     30.0  85000.0     40.0  -4282.0  -5408.1    783.2
  10000.0     85.0     30.0  85000.0     50.0  -2617.5  -3547.6    547.4
  10000.0     85.0     30.0  85000.0     60.0   -953.0  -1687.2    311.6
  10000.0     85.0     30.0  85000.0     70.0    776.3    239.9    106.3
  10000.0     85.0     30.0  85000.0     80.0   2605.9   2245.9    -51.3
  10000.0     85.0     30.0  85000.0     90.0   4435.5   4252.0   -208.8
  10000.0     85.0     30.0  85000.0    100.0   6265.1   6258.1   -366.4
  10000.0     85.0     60.0  46000.0      0.0   -813.3  -1598.3    300.4
  10000.0     85.0     60.0  46000.0     10.0     22.4   -732.3    247.8
  10000.0     85.0     60.0  46000.0     20.0    858.2    133.8    195.2
  10000.0     85.0     60.0  46000.0     30.0   1694.0    999.9    142.6
  10000.0     85.0     60.0  46000.0     40.0   2529.7   1866.0     90.0
  10000.0     85.0     60.0  46000.0     50.0   3365.5   2732.1     37.3
  10000.0     85.0     60.0  46000.0     60.0   4206.8   3603.2    -13.8
  10000.0     85.0     60.0  46000.0     70.0   5057.0   4479.0    -62.2
  10000.0     85.0     60.0  46000.0     80.0   5911.4   5358.3   -109.0
  10000.0     85.0     60.0  46000.0     90.0   6770.2   6240.3   -154.8
  10000.0     85.0     60.0  46000.0    100.0   7633.3   7123.7   -197.5
  10000.0     85.0     60.0  65500.0      0.0  -7951.9  -9489.7   1125.5
  10000.0     85.0     60.0  65500.0     10.0  -6858.5  -8276.1    998.8
  10000.0     85.0     60.0  65500.0     20.0  -5765.2  -7062.4    872.0
  10000.0     85.0     60.0  65500.0     30.0  -4671.8  -5848.7    745.2
  10000.0     85.0     60.0  65500.0     40.0  -3578.5  -4635.0    618.5
  10000.0     85.0     60.0  65500.0     50.0  -2485.1  -3421.3    491.7
  10000.0     85.0     60.0  65500.0     60.0  -1386.4  -2204.0    367.5
  10000.0     85.0     60.0  65500.0     70.0   -260.2   -962.8    254.8
  10000.0     85.0     60.0  65500.0     80.0    904.8    307.2    161.8
  10000.0     85.0     60.0  65500.0     90.0   2077.3   1580.9     71.9
  10000.0     85.0     60.0  65500.0    100.0   3256.9   2858.3    -14.6
  10000.0     85.0     60.0  85000.0      0.0 -13280.9 -15639.0   2283.2
  10000.0     85.0     60.0  85000.0     10.0 -11650.1 -13790.7   2004.6
  10000.0     85.0     60.0  85000.0     20.0 -10019.2 -11942.4   1726.0
  10000.0     85.0     60.0  85000.0     30.0  -8388.3 -10094.2   1447.4
  10000.0     85.0     60.0  85000.0     40.0  -6757.4  -8245.9   1168.8
  10000.0     85.0     60.0  85000.0     50.0  -5126.6  -6397.7    890.2
  10000.0     85.0     60.0  85000.0     60.0  -3485.8  -4544.6    615.1
  10000.0     85.0     60.0  85000.0     70.0  -1752.1  -2597.7    385.0
  10000.0     85.0     60.0  85000.0     80.0    127.4   -539.8    224.7
  10000.0     85.0     60.0  85000.0     90.0   2019.8   1523.1     72.1
  10000.0     85.0     60.0  85000.0    100.0   3925.4   3592.2    -72.9
  10000.0     85.0     90.0  46000.0      0.0  -3446.8  -5099.8   1257.3
  10000.0     85.0     90.0  46000.0     10.0  -2735.2  -4226.7   1073.7
  10000.0     85.0     90.0  46000.0     20.0  -2023.5  -3353.6    890.0
  10000.0     85.0     90.0  46000.0     30.0  -1311.9  -2480.5    706.4
  10000.0     85.0     90.0  46000.0     40.0   -600.3  -1607.5    522.7
  10000.0     85.0     90.0  46000.0     50.0    111.4   -734.4    339.1
  10000.0     85.0     90.0  46000.0     60.0    993.1    294.8    199.6
  10000.0     85.0     90.0  46000.0     70.0   2154.2   1469.3    148.1
  10000.0     85.0     90.0  46000.0     80.0   3443.8   2750.9    146.0
  10000.0     85.0     90.0  46000.0     90.0   4868.0   4117.8    171.8
  10000.0     85.0     90.0  46000.0    100.0   6426.5   5528.3    296.0
  10000.0     85.0     90.0  65500.0      0.0  -6270.9 -10131.9   3444.3
  10000.0     85.0     90.0  65500.0     10.0  -5425.9  -8830.3   2972.2
  10000.0     85.0     90.0  65500.0     20.0  -4580.9  -7528.7   2500.1
  10000.0     85.0     90.0  65500.0     30.0  -3736.0  -6227.1   2028.0
  10000.0     85.0     90.0  65500.0     40.0  -2891.0  -4925.5   1556.0
  10000.0     85.0     90.0  65500.0     50.0  -2046.0  -3623.9   1083.9
  10000.0     85.0     90.0  65500.0     60.0  -1035.0  -2212.0    693.1
  10000.0     85.0     90.0  65500.0     70.0    221.1   -677.7    372.1
  10000.0     85.0     90.0  65500.0     80.0   1747.1   1007.3    215.0
  10000.0     85.0     90.0  65500.0     90.0   3504.5   2811.4    156.1
  10000.0     85.0     90.0  65500.0    100.0   5479.6   4727.3    201.8
  10000.0     85.0     90.0  85000.0      0.0  -8539.0 -15465.1   6531.4
  10000.0     85.0     90.0  85000.0     10.0  -7681.5 -13763.6   5684.5
  10000.0     85.0     90.0  85000.0     20.0  -6824.1 -12062.1   4837.7
  10000.0     85.0     90.0  85000.0     30.0  -5966.7 -10360.7   3990.8
  10000.0     85.0     90.0  85000.0     40.0  -5109.3  -8659.2   3143.9
  10000.0     85.0     90.0  85000.0     50.0  -4251.8  -6957.7   2297.0
  10000.0     85.0     90.0  85000.0     60.0  -3087.4  -5108.3   1558.5
  10000.0     85.0     90.0  85000.0     70.0  -1794.7  -3176.9    917.6
  10000.0     85.0     90.0  85000.0     80.0   -236.5  -1155.7    421.3
  10000.0     85.0     90.0  85000.0     90.0   1722.8   1019.0    162.3
  10000.0     85.0     90.0  85000.0    100.0   4090.7   3385.7    140.2
  10000.0     85.0    120.0  46000.0      0.0  -3778.1  -5579.9   1417.0
  10000.0     85.0    120.0  46000.0     10.0  -3074.0  -4689.9   1208.7
  10000.0     85.0    120.0  46000.0     20.0  -2370.0  -3799.9   1000.5
  10000.0     85.0    120.0  46000.0     30.0  -1665.9  -2910.0    792.3
  10000.0     85.0    120.0  46000.0     40.0   -961.8  -2020.0    584.0
  10000.0     85.0    120.0  46000.0     50.0   -257.7  -1130.1    375.8
  10000.0     85.0    120.0  46000.0     60.0    624.8   -105.7    209.2
  10000.0     85.0    120.0  46000.0     70.0   1722.0   1075.6    144.4
  10000.0     85.0    120.0  46000.0     80.0   3043.4   2371.1    144.7
  10000.0     85.0    120.0  46000.0     90.0   4504.7   3752.3    166.2
  10000.0     85.0    120.0  46000.0    100.0   6068.4   5181.4    285.0
  10000.0     85.0    120.0  65500.0      0.0  -6123.8 -10486.7   3917.1
  10000.0     85.0    120.0  65500.0     10.0  -5356.1  -9189.3   3384.9
  10000.0     85.0    120.0  65500.0     20.0  -4588.4  -7891.9   2852.8
  10000.0     85.0    120.0  65500.0     30.0  -3820.7  -6594.6   2320.6
  10000.0     85.0    120.0  65500.0     40.0  -3053.0  -5297.2   1788.5
  10000.0     85.0    120.0  65500.0     50.0  -2285.3  -3999.8   1256.3
  10000.0     85.0    120.0  65500.0     60.0  -1292.4  -2576.1    802.0
  10000.0     85.0    120.0  65500.0     70.0   -141.4  -1040.5    425.3
  10000.0     85.0    120.0  65500.0     80.0   1418.4    639.6    235.2
  10000.0     85.0    120.0  65500.0     90.0   3187.5   2448.2    151.7
  10000.0     85.0    120.0  65500.0    100.0   5117.4   4368.0    180.8
  10000.0     85.0    120.0  85000.0      0.0  -7829.5 -15842.4   7735.8
  10000.0     85.0    120.0  85000.0     10.0  -7139.4 -14177.6   6730.4
  10000.0     85.0    120.0  85000.0     20.0  -6449.4 -12512.8   5725.0
  10000.0     85.0    120.0  85000.0     30.0  -5759.3 -10848.0   4719.6
  10000.0     85.0    120.0  85000.0     40.0  -5069.2  -9183.2   3714.2
  10000.0     85.0    120.0  85000.0     50.0  -4379.2  -7518.4   2708.8
  10000.0     85.0    120.0  85000.0     60.0  -3365.2  -5680.1   1851.6
  10000.0     85.0    120.0  85000.0     70.0  -2215.4  -3727.3   1113.6
  10000.0     85.0    120.0  85000.0     80.0   -714.3  -1716.5    558.4
  10000.0     85.0    120.0  85000.0     90.0   1189.1    426.7    183.2
  10000.0     85.0    120.0  85000.0    100.0   3372.5   2741.2    137.1
  10000.0    170.0    -60.0  46000.0      0.0   1328.2     39.9    704.3
  10000.0    170.0    -60.0  46000.0     10.0   1769.8    502.6    682.9
  10000.0    170.0    -60.0  46000.0     20.0   2211.5    965.2    661.5
  10000.0    170.0    -60.0  46000.0     30.0   2653.1   1427.9    640.1
  10000.0    170.0    -60.0  46000.0     40.0   3094.7   1890.6    618.7
  10000.0    170.0    -60.0  46000.0     50.0   3536.4   2353.2    597.3
  10000.0    170.0    -60.0  46000.0     60.0   4206.9   3015.1    584.5
  10000.0    170.0    -60.0  46000.0     70.0   5017.3   3850.6    596.9
  10000.0    170.0    -60.0  46000.0     80.0   6030.3   4849.9    615.0
  10000.0    170.0    -60.0  46000.0     90.0   7310.3   6031.1    654.1
  10000.0    170.0    -60.0  46000.0    100.0   8769.9   7407.3    714.2
  10000.0    170.0    -60.0  65500.0      0.0  -1729.4  -3263.7   1213.6
  10000.0    170.0    -60.0  65500.0     10.0  -1022.0  -2506.1   1120.2
  10000.0    170.0    -60.0  65500.0     20.0   -314.5  -1748.4   1026.8
  10000.0    170.0    -60.0  65500.0     30.0    392.9   -990.7    933.4
  10000.0    170.0    -60.0  65500.0     40.0   1100.3   -233.1    840.0
  10000.0    170.0    -60.0  65500.0     50.0   1807.8    524.6    746.6
  10000.0    170.0    -60.0  65500.0     60.0   2735.6   1508.2    663.9
  10000.0    170.0    -60.0  65500.0     70.0   3870.1   2704.6    602.4
  10000.0    170.0    -60.0  65500.0     80.0   5273.4   4085.0    592.1
  10000.0    170.0    -60.0  65500.0     90.0   6912.1   5672.4    614.9
  10000.0    170.0    -60.0  65500.0    100.0   8793.4   7485.7    678.3
  10000.0    170.0    -60.0  85000.0      0.0  -4123.6  -6372.2   2018.7
  10000.0    170.0    -60.0  85000.0     10.0  -3331.8  -5441.6   1822.5
  10000.0    170.0    -60.0  85000.0     20.0  -2539.9  -4510.9   1626.3
  10000.0    170.0    -60.0  85000.0     30.0  -1748.1  -3580.2   1430.2
  10000.0    170.0    -60.0  85000.0     40.0   -956.2  -2649.6   1234.0
  10000.0    170.0    -60.0  85000.0     50.0   -164.4  -1718.9   1037.8
  10000.0    170.0    -60.0  85000.0     60.0    910.3   -469.4    847.9
  10000.0    170.0    -60.0  85000.0     70.0   2239.9   1048.0    691.4
  10000.0    170.0    -60.0  85000.0     80.0   3906.2   2776.5    586.1
  10000.0    170.0    -60.0  85000.0     90.0   5924.7   4751.6    572.4
  10000.0    170.0    -60.0  85000.0    100.0   8260.1   7003.2    626.7
  10000.0    170.0    -30.0  46000.0      0.0    656.0   -532.9    709.9
  10000.0    170.0    -30.0  46000.0     10.0   1123.6    -52.7    677.8
  10000.0    170.0    -30.0  46000.0     20.0   1591.2    427.5    645.7
  10000.0    170.0    -30.0  46000.0     30.0   2058.8    907.7    613.6
  10000.0    170.0    -30.0  46000.0     40.0   2526.4   1387.9    581.4
  10000.0    170.0    -30.0  46000.0     50.0   2993.9   1868.1    549.3
  10000.0    170.0    -30.0  46000.0     60.0   3662.5   2541.0    524.6
  10000.0    170.0    -30.0  46000.0     70.0   4469.3   3379.9    522.1
  10000.0    170.0    -30.0  46000.0     80.0   5468.7   4373.7    532.4
  10000.0    170.0    -30.0  46000.0     90.0   6711.6   5535.9    562.9
  10000.0    170.0    -30.0  46000.0    100.0   8131.3   6879.7    615.0
  10000.0    170.0    -30.0  65500.0      0.0  -2230.1  -3880.8   1344.7
  10000.0    170.0    -30.0  65500.0     10.0  -1544.9  -3125.4   1229.3
  10000.0    170.0    -30.0  65500.0     20.0   -859.6  -2370.0   1113.9
  10000.0    170.0    -30.0  65500.0     30.0   -174.4  -1614.5    998.5
  10000.0    170.0    -30.0  65500.0     40.0    510.9   -859.1    883.2
  10000.0    170.0    -30.0  65500.0     50.0   1196.1   -103.7    767.8
  10000.0    170.0    -30.0  65500.0     60.0   2087.6    881.4    661.5
  10000.0    170.0    -30.0  65500.0     70.0   3182.6   2069.1    572.2
  10000.0    170.0    -30.0  65500.0     80.0   4569.1   3442.8    533.1
  10000.0    170.0    -30.0  65500.0     90.0   6168.8   5016.0    533.5
  10000.0    170.0    -30.0  65500.0    100.0   8006.8   6806.9    578.0
  10000.0    170.0    -30.0  85000.0      0.0  -4639.9  -7174.9   2346.1
  10000.0    170.0    -30.0  85000.0     10.0  -3872.0  -6232.4   2108.9
  10000.0    170.0    -30.0  85000.0     20.0  -3104.1  -5290.0   1871.7
  10000.0    170.0    -30.0  85000.0     30.0  -2336.2  -4347.5   1634.5
  10000.0    170.0    -30.0  85000.0     40.0  -1568.3  -3405.0   1397.3
  10000.0    170.0    -30.0  85000.0     50.0   -800.4  -2462.6   1160.1
  10000.0    170.0    -30.0  85000.0     60.0    228.5  -1212.0    930.7
  10000.0    170.0    -30.0  85000.0     70.0   1519.9    308.0    722.8
  10000.0    170.0    -30.0  85000.0     80.0   3179.8   2069.3    573.1
  10000.0    170.0    -30.0  85000.0     90.0   5172.6   4078.4    510.2
  10000.0    170.0    -30.0  85000.0    100.0   7501.9   6355.8    529.7
  10000.0    170.0      0.0  46000.0      0.0    -16.1  -1105.8    715.5
  10000.0    170.0      0.0  46000.0     10.0    477.4   -608.0    672.7
  10000.0    170.0      0.0  46000.0     20.0    970.9   -110.3    629.8
  10000.0    170.0      0.0  46000.0     30.0   1464.4    387.5    587.0
  10000.0    170.0      0.0  46000.0     40.0   1958.0    885.3    544.2
  10000.0    170.0      0.0  46000.0     50.0   2451.5   1383.0    501.4
  10000.0    170.0      0.0  46000.0     60.0   3118.1   2066.9    464.8
  10000.0    170.0      0.0  46000.0     70.0   3921.4   2909.1    447.4
  10000.0    170.0      0.0  46000.0     80.0   4907.1   3897.5    449.9
  10000.0    170.0      0.0  46000.0     90.0   6112.9   5040.7    471.7
  10000.0    170.0      0.0  46000.0    100.0   7492.7   6352.1    515.8
  10000.0    170.0      0.0  65500.0      0.0  -2730.8  -4497.9   1475.7
  10000.0    170.0      0.0  65500.0     10.0  -2067.8  -3744.7   1338.3
  10000.0    170.0      0.0  65500.0     20.0  -1404.7  -2991.5   1201.0
  10000.0    170.0      0.0  65500.0     30.0   -741.6  -2238.3   1063.6
  10000.0    170.0      0.0  65500.0     40.0    -78.6  -1485.1    926.3
  10000.0    170.0      0.0  65500.0     50.0    584.5   -731.9    788.9
  10000.0    170.0      0.0  65500.0     60.0   1439.5    254.6    659.0
  10000.0    170.0      0.0  65500.0     70.0   2495.0   1433.7    542.0
  10000.0    170.0      0.0  65500.0     80.0   3864.9   2800.6    474.2
  10000.0    170.0      0.0  65500.0     90.0   5425.5   4359.7    452.1
  10000.0    170.0      0.0  65500.0    100.0   7220.2   6128.0    477.6
  10000.0    170.0      0.0  85000.0      0.0  -5156.2  -7977.6   2673.6
  10000.0    170.0      0.0  85000.0     10.0  -4412.2  -7023.3   2395.3
  10000.0    170.0      0.0  85000.0     20.0  -3668.2  -6069.0   2117.1
  10000.0    170.0      0.0  85000.0     30.0  -2924.3  -5114.8   1838.9
  10000.0    170.0      0.0  85000.0     40.0  -2180.3  -4160.5   1560.7
  10000.0    170.0      0.0  85000.0     50.0  -1436.3  -3206.2   1282.5
  10000.0    170.0      0.0  85000.0     60.0   -453.3  -1954.5   1013.5
  10000.0    170.0      0.0  85000.0     70.0    800.0   -432.0    754.1
  10000.0    170.0      0.0  85000.0     80.0   2453.3   1362.0    560.2
  10000.0    170.0      0.0  85000.0     90.0   4420.4   3405.1    447.9
  10000.0    170.0      0.0  85000.0    100.0   6743.8   5708.5    432.7
  10000.0    170.0     30.0  46000.0      0.0   -688.3  -1678.7    721.1
  10000.0    170.0     30.0  46000.0     10.0   -168.8  -1163.4    667.6
